"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Make the most of your visual simulation data: The TIB AV-Portal enables citation of simulation results and increases their visibility","B. Drees; T. Koprucki","German National Library of Science and Technology (TIB), Hannover, Germany; Weierstrass Institute (WIAS)), Berlin, Germany",2017 International Conference on Numerical Simulation of Optoelectronic Devices (NUSOD),"14 Aug 2017","2017","","","227","228","There still exists no common standard on how to publish and cite visualisations of simulation data. We introduce the TIB AV-Portal as a sustainable infrastructure for audio-visual data using a combination of digital object identifiers (DOI) and media fragment identifiers (MFID) to cite these data in accordance with scientific standards. The benefits and opportunities of enhancing publications with visual data are illustrated by showing a use case from opto-electronics.","2158-3242","978-1-5090-5323-0","10.1109/NUSOD.2017.8010074","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8010074","","Videos;Data models;Data visualization;Visualization;Standards;Apertures","","","","3","IEEE","14 Aug 2017","24-28 July 2017","24-28 July 2017","IEEE","IEEE Conferences"
"Prototype of the Superferric Dipoles for the Super-FRS of the FAIR-Project","H. Leibrock; E. Floch; G. Moritz; L. Ma; W. Wu; P. Yuan; W. Weiyue; Q. Wang","GSI Helmholtzzentrum für Schwerionenforschung mbH, Darmstadt, Germany; GSI Helmholtzzentrum für Schwerionenforschung mbH, Darmstadt, Germany; GSI Helmholtzzentrum für Schwerionenforschung mbH, Darmstadt, Germany; Institute of Modern Physics, Chinese Academy and Sciences, Lanzhou, China; Institute of Modern Physics, Chinese Academy and Sciences, Lanzhou, China; Institute of Modern Physics, Chinese Academy and Sciences, Lanzhou, China; Institute of Plasma Physics, Chinese Academy and Sciences, Hefei, China; Institute of Electrical Engineering, Chinese Academy and Sciences, Beijing, China",IEEE Transactions on Applied Superconductivity,"24 May 2010","2010","20","3","188","191","The FAIR China Group (FCG), consisting of the Institute of Modern Physics (IMP Lanzhou), the Institute of Plasma Physics (ASIPP, Hefei) and the Institute of Electric Engineering (IEE, Beijing) developed and manufactured in cooperation with GSI, Germany a prototype of a superferric dipole for the Super-Fragment-Separator of the FAIR-project. The dipole magnets of the separator will have a deflection radius of 12.5 m, a field up to 1.6 T, a gap of at least 170 mm and an effective length of more than 2 meters to bend ion beams with a rigidity from 2 T · m up to 20 T · m. The magnets operate at DC mode. These requirements led to a superferric design with a yoke weight of more than 50 tons and a maximum stored energy of more than 400 kJ. The principles of yoke, coil and cryostat construction will be presented. We will also show first results of tests and measurements realized at ASIPP and at IMP.","1558-2515","","10.1109/TASC.2010.2040167","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5433330","H-type dipole;magnetic field measurement;superconducting accelerator magnets;superferric","Prototypes;Physics;Magnets;Plasma materials processing;Design engineering;Manufacturing;Particle separators;Ion beams;Coils;Testing","","19","","7","IEEE","18 Mar 2010","June 2010","","IEEE","IEEE Journals"
"Segmentation for detecting buildings in infrared space images","A. N. Gorobets","V. N. Karazin Kharkiv National University, Kharkiv, Ukraine",2017 XI International Conference on Antenna Theory and Techniques (ICATT),"11 Jul 2017","2017","","","364","366","The given work describes a new technique of image segmentation, in particular for building detection on radar or infrared Earth-observation images. The method is based on property of most man-made objects which consist in straight edges and mostly right angles. The developed 2D adaptive image filter assists to detect straight edges even if given image fragment has a low contrast and has been extremely noised, in addition, if an object edge has been distorted, for example, by interference in the SAR azimuth channel, the filter compensates for distortions which do not exceed the specified value. The next processing of line-segment list without image raster works faster and allows detecting a relatively small set of possible targets. This approach could be used as addition for neural networks as well as provide assistance in preparing of training data set.","","978-1-5386-2921-5","10.1109/ICATT.2017.7972664","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7972664","image processing;computer vision;object detection;adaptive filtering;neural networks training","Image edge detection;Buildings;Kernel;Azimuth;Feature extraction;Image segmentation;Histograms","","2","","15","IEEE","11 Jul 2017","24-27 May 2017","24-27 May 2017","IEEE","IEEE Conferences"
"Beam steering performance of wideband cavity-backed patch antenna array element","A. Vilenskiy; V. Litun; K. Lyulyukin; V. Mitrokhin","Bauman Moscow State Technical University, Moscow, Russia; Bauman Moscow State Technical University, Moscow, Russia; Bauman Moscow State Technical University, Moscow, Russia; Bauman Moscow State Technical University, Moscow, Russia",2017 Progress In Electromagnetics Research Symposium - Spring (PIERS),"18 Jan 2018","2017","","","3340","3346","The paper presents some development results of a low-profile linearly polarized radiator intended for operation as an element of a planar wideband antenna array. The design is based on a rectangular pin-fed patch antenna with an additional U-shaped slot on a single layer substrate. This ordinary structure was modified by means of introducing a low depth rectangular air cavity into a metallic base underneath the patch element. The entire structure was optimized using Floquet channel model taking into account an array lattice structure with a goal to achieve a minimal input reflection coefficient magnitude in 12% relative bandwidth and 40° conical beam steering sector. An experimental array fragment comprising 7 by 6 antenna elements was designed and manufactured. Key results of the design process and a comparison between simulated and measured characteristics are shown.","","978-1-5090-6269-0","10.1109/PIERS.2017.8262334","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8262334","","Beam steering;Antenna arrays;Substrates;Cavity resonators;Bandwidth;Gratings","","1","","14","IEEE","18 Jan 2018","22-25 May 2017","22-25 May 2017","IEEE","IEEE Conferences"
"Photometry and long-slit spectroscopy of the split comet C/2019 Y4 (ATLAS)","O. Ivanova; I. Luk'yanyk; D. Tomko; A. Moiseev","Astronomical Institute of the Slovak Academy of Sciences, P.O. Box 18, SK-05960 Tatranská Lomnica, Slovak Republic; Main Astronomical Observatory of the National Academy of Sciences of Ukraine, 03143, Kyiv, 27 Zabolotnoho Str., Ukraine; Taras Shevchenko National University of Kyiv, Astronomical Observatory, 04053, Kyiv, 3 Observatorna Str., Ukraine; oivanova@ta3.sk; Taras Shevchenko National University of Kyiv, Astronomical Observatory, 04053, Kyiv, 3 Observatorna Str., Ukraine; Astronomical Institute of the Slovak Academy of Sciences, P.O. Box 18, SK-05960 Tatranská Lomnica, Slovak Republic; Special Astrophysical Observatory of the Russian Academy of Sciences, 369167, Nizhny Arkhyz, Russia",Monthly Notices of the Royal Astronomical Society,"21 Oct 2021","2021","507","1","5376","5389","We present an analysis of the photometric and spectroscopic observations of the split comet C/2019 Y4 (ATLAS). Observations were carried out on 2020 April 14 and 16, when the heliocentric distance of the comet was 1.212 and 1.174 au, its geocentric distance 0.998 and 0.991 au, and the phase angle 52.°9 and 54.°5, respectively. The comet was observed with the 6-m BTA (Big Telescope Alt-azimuth) telescope of the Special Astrophysical Observatory (Russia) with the SCORPIO-2 (Spectral Camera with Optical Reducer for Photometric and Interferometric Observations) multimode focal reducer. The narrow-band BC and RC cometary filters in the continuum were used. We identified numerous emissions of CN, C2, C3, and NH2 molecules within the range of 3750–7100 Å. The C2/CN and C3/CN production rate ratios coincide with those of typical comets. Four fragments belonging to the coma were detected in both observational runs. We compared and analysed temporal variations of the visual magnitudes, gas productivity, and dust colour. Based on our dynamical investigation of the orbits of comets C/1844 Y1 (Great comet) and C/2019 Y4 (ATLAS), we can claim that, with high probability, the two comets do not have a common progenitor.","1365-2966","","10.1093/mnras/stab2306","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9584385","methods: data analysis;methods: observational;techniques: photometric;techniques: spectroscopic;comets: general;comets: individual: C/2019 Y4 (ATLAS)","","","","","","","21 Oct 2021","Jul. 2021","","OUP","OUP Journals"
"A millimeter wave imaging radar simulation based on the GPU","Y. Zhao; X. Hu; W. Liu","School of Automation Science and Electrical Engineering, Beihang University, Beijing, China; School of Automation Science and Electrical Engineering, Beihang University, Beijing, China; School of Automation Science and Electrical Engineering, Beihang University, Beijing, China",2015 8th International Congress on Image and Signal Processing (CISP),"18 Feb 2016","2015","","","727","731","In this paper, the procedure of a millimeter wave imaging radar simulation based on the GPU is presented to obtain radar images rapidly and effectively. An intuitionistic vertex pre-excursion algorithm is proposed to generate radar images with shadow during a single-step process by taking advantage of the perspective projection function inside the GPU. C for graphics (Cg) is adopted to design programs for vertex and fragment shaders, which achieves a high rendering speed. Locations and lighting of vertices are specified by geometry positions and colors according to the radar response (returned power), respectively. The method is greatly useful for the development of high speed radar imaging simulations.","","978-1-4673-9098-9","10.1109/CISP.2015.7407973","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7407973","remote sensing;millimeter wave radar imaging simuilaiton;imaging algorithm;GPU","Signal processing","","","","26","IEEE","18 Feb 2016","14-16 Oct. 2015","14-16 Oct. 2015","IEEE","IEEE Conferences"
"Detection of Small-Scale Sea Ice Transition Zones in the Arctic Using Shipborne GNSS Reflectometry","W. Liu; Z. Lin; Y. Hu; H. Li; S. Wang; J. Wickert","Merchant Marine College, Shanghai Maritime University, Shanghai, China; Merchant Marine College, Shanghai Maritime University, Shanghai, China; Shanghai Ocean University, Shanghai, China; Merchant Marine College, Shanghai Maritime University, Shanghai, China; Merchant Marine College, Shanghai Maritime University, Shanghai, China; Department of Geodesy, German Research Center for Geosciences (GFZ), Potsdam, Germany",IEEE Geoscience and Remote Sensing Letters,"8 Jan 2026","2026","23","","1","5","Accurate identification of sea ice transition zones, where sea ice and open water gradually transform, remains a critical challenge for Arctic navigation and climate monitoring. Existing sea ice boundary detection efforts are primarily based on satellite observations, which are limited in spatial and temporal resolution. This study addresses this limitation by presenting the first Arctic application of shipborne global navigation satellite system reflectometry (GNSS-R) for real-time detection of sea ice transition zones. The method passively receives L1-band GNSS signals reflected from the sea surface, using power fluctuations—linked to changes in surface dielectric properties—as indicators of ice–water transitions. Two field experiments aboard the Chinese icebreaker Xuelong 2 demonstrate that GNSS-R can stably and repeatedly capture transition zone signatures with minute-level temporal resolution. Within each ~1 km experimental track, the retrieved sea ice concentration time series quantitatively reflects fluctuations corresponding to an effective spatial resolution of approximately 31 m, thereby enabling the detection of distinct signal characteristics between continuous ice edges and fragmented ice. Synchronized onboard video provides independent validation, showing overall detection accuracies exceeding 80%. This work establishes GNSS-R as a low-cost, passive, and high-resolution technique for operational monitoring of sea ice transition zones, supporting safer navigation and improved understanding of polar processes.","1558-0571","","10.1109/LGRS.2025.3645706","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11303216","Arctic;GNSS reflectometry;polar regions;sea ice transition zones","Sea ice;Ice;Global navigation satellite system;Sea surface;Videos;Arctic;Reflector antennas;Monitoring;Spatial resolution;Permittivity","","","","15","IEEE","17 Dec 2025","2026","","IEEE","IEEE Journals"
"An improved zoning crop mapping approach in complex agricultural landscapes considering crop heterogeneity","G. Fang; W. Song; C. Wang; H. Zhang; Z. Wang; H. Wang; H. Zhang","College of Geography and Environment, Shandong Normal University, Jinan, China; College of Geography and Environment, Shandong Normal University, Jinan, China; College of Geography and Environment, Shandong Normal University, Jinan, China; College of Geography and Environment, Shandong Normal University, Jinan, China; College of Geography and Environment, Shandong Normal University, Jinan, China; College of Geography and Environment, Shandong Normal University, Jinan, China; College of Geography and Environment, Shandong Normal University, Jinan, China",2023 11th International Conference on Agro-Geoinformatics (Agro-Geoinformatics),"1 Sep 2023","2023","","","1","5","Timely and accurate crop information is crucial for ensuring food security and promoting sustainable agricultural management. The characteristics of small-scale farming in China contribute to fragmented cropland and a diverse range of crop types, which present challenges for fine-scale crop mapping. This study considers the impact of landscape heterogeneity on crop mapping and proposes a zoning crop mapping method. Firstly, the method involves zoning based on the computation of landscape metrics. Subsequently, optimal feature schemes and classification algorithms are selected for crop mapping. The results indicate that compared to other single-model methods, the crop zoning mapping approach can enhance the accuracy of crop mapping in complex agricultural landscapes.","","979-8-3503-0351-3","10.1109/Agro-Geoinformatics59224.2023.10233662","National Natural Science Foundation of China; Ministry of Education; Fuzhou University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10233662","remote sensing;google earth engine;Landscape indices;zoning crop mapping","Measurement;Earth;Crops;Food security;Classification algorithms;Remote sensing;Farming","","","","11","IEEE","1 Sep 2023","25-28 July 2023","25-28 July 2023","IEEE","IEEE Conferences"
"Recent advances in computational electromagnetics for microwaves in IRE NASU","A. A. Kirilenko; S. A. Steshenko; L. P. Mospan; D. Y. Kulik; A. O. Perov","Computational Electromagnetics Lab., A. Ya. Usikov Institute for Radiophysics and Electronics, Kharkiv, Ukraine; Computational Electromagnetics Lab., A.Ya.U sikov Institute for Radiophysics and Electronics, Kharkiv, Ukraine; Computational Electromagnetics Lab., A.Ya.U sikov Institute for Radiophysics and Electronics, Kharkiv, Ukraine; Computational Electromagnetics Lab., A.Ya.U sikov Institute for Radiophysics and Electronics, Kharkiv, Ukraine; Computational Electromagnetics Lab., A.Ya.U sikov Institute for Radiophysics and Electronics, Kharkiv, Ukraine",2017 XI International Conference on Antenna Theory and Techniques (ICATT),"11 Jul 2017","2017","","","30","35","Recent advances in problem-oriented and general-purpose microwave-oriented software and applications developed in the department of computational electromagnetics are considered. Numerical-analytical automatic mode-matching based models are extended on the objects given in cylindrical coordinate system. The geometry has to be specified as the set of piece-wise coordinate fragments in Cartesian (MWD1 or MWD2 with account of edge behavior) or in Cartesian or cylindrical coordinates (MWD3) with automatic cross-section geometry recognition and subsequent formation of corresponding mode-matching technique and S-matrix based numerical algorithms. The future extension to the double-periodical screens and multilayer printed circuits (MWD4) is described moving to terahertz frequency band and “metamaterial” investigations. A set of new microwave devices is proposed which are based on the nonstandard physical principles such as the fringing field interaction, new types of eigen-oscillations of 3D open objects and artificial “optical activity”. They are the band-stop and band-pass waveguide filters, antenna-feed units, polarization rotators, twists etc.","","978-1-5386-2921-5","10.1109/ICATT.2017.7972580","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7972580","analytical-numerical models;problem-oriented software;passive microwave devices;filters;polarizers;metamaterial based units","Microwave filters;Electromagnetic waveguides;Software;Band-pass filters;Filtering theory;Microwave antennas","","","","15","IEEE","11 Jul 2017","24-27 May 2017","24-27 May 2017","IEEE","IEEE Conferences"
"Water Resource Potential Assessment for Pump Irrigation Systems for Open Source in Caraga Region, Philippines","A. G. Apdohan","Center for Resource Assessment, Analytics and Emerging Technologies (CReATe), Caraga State University, Ampayon Butuan City, Philippines","2021 IEEE 13th International Conference on Humanoid, Nanotechnology, Information Technology, Communication and Control, Environment, and Management (HNICEM)","16 Mar 2022","2021","","","1","5","Irrigation water resource assessment is an important step towards maximizing water availability and land productivity in rainfed areas. The traditional fragmented approach of identifying potential sites for irrigation facilities is no longer viable, and a more innovative technique to assess water resources is essential. This paper presents the Geographic Information System (GIS) technique in identifying the water resource potential sites for an irrigation development project in Caraga Region, Philippines. The process includes digitizing satellite images, buffering water bodies, rasterizing thematic maps, reclassifying raster data according to suitability scale, and analyzing data using the GIS tools to generate a suitability map, particularly in rainfed agricultural areas. Results showed that only 59% (634,906 hectares) of the rainfed agricultural area in the region is suitable that encompassed marginally suitable, moderately suitable, and highly suitable with a suitability percentage distribution of 28% (180,143 hectares), 19% (121,338 hectares), and 12% (73,180 hectares), respectively. Based on the suitability map, the Caraga region has a high potential for future PISOS establishment. The generated suitability map served as a tool in the decision-making process by the concerned locals and stakeholders to optimize and identify the location to implement future projects effectively and efficiently.","","978-1-6654-0167-8","10.1109/HNICEM54116.2021.9732006","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9732006","water resource assessment;GIS;PISOS suitability","Productivity;Irrigation;Satellites;Humanoid robots;Stakeholders;Information technology;Water resources","","","","11","IEEE","16 Mar 2022","28-30 Nov. 2021","28-30 Nov. 2021","IEEE","IEEE Conferences"
"Superconducting Magnet Development for the HIAF Accelerator Complex","W. Wu; E. Mei; W. You; X. Ou; Y. Liang; B. Wu; T. Yang; L. Zhu; Y. Chen; S. Zheng; Y. Tong; X. Wang; D. Ni; W. Yang; J. Lu; Y. Cheng; L. Sheng; Q. Yao; L. Sun; J. Yang","Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China",IEEE Transactions on Applied Superconductivity,"17 Mar 2022","2022","32","6","1","5","The High Intensity Heavy-ion Accelerator Facility (HIAF) is a new project under construction in China, which will provide beams of stable and unstable heavy ions with high energies, high intensities, and high quality. This paper discusses the superconducting magnet system for this accelerator complex. It will consist of a Nb3Sn magnet with the peak field of 12 Tesla for the ECR ion source operated at 45 GHz, 52 solenoids typically 676 mm long with an operating field of 7.5 Tesla for the superconducting Linac called iLinac, 11 superferric dipoles with 320 mm wide good field region, 13 coil-dominated multiplets with an aperture of 320 mm, gradient 13 T/m for the fragment separator HFRS. This paper reports the design and prototype development status of the main components.","1558-2515","","10.1109/TASC.2022.3153428","Strategic Priority Research Program of Chinese Academy of Sciences(grant numbers:XDB25000000); National Key R&D Program of China(grant numbers:2019YFA0405400); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9721590","Accelerator magnet;ECR;dipole;heavy ion;ion Source;multipole;sextupole;solenoid","Superconducting magnets;Solenoids;Coils;Prototypes;Magnetic separation;Magnetic confinement;Magnetic shielding","","16","","18","IEEE","25 Feb 2022","Sept. 2022","","IEEE","IEEE Journals"
"A 2x2 Dual-polarization Wideband Microstrip Antenna Array for Ku-band Satellite Applications","A. Omar; A. Omar; J. Hawwary","Chair of Microwave and Communication Engineering, University of Magdeburg, Magdeburg, Germany; Chair of Microwave and Communication Engineering, University of Magdeburg, Magdeburg, Germany; Chair of Microwave and Communication Engineering, University of Magdeburg, Magdeburg, Germany",2022 45th International Conference on Telecommunications and Signal Processing (TSP),"18 Aug 2022","2022","","","338","341","In this paper, a design of a dual polarization wideband microstrip antenna array is presented. The proposed antenna array comprises four element structure arranged in 2x2 layout. A corporate feed network is used to feed the input signals to the antenna elements. The array designed to resonates at 11.7 GHz but provides a wide bandwidth around 4 GHz. The antenna array was first theoretically designed, simulated and analyzed to investigate its performance characteristics. The antenna array was then fabricated and measured in order to verify the resulted performance parameters with the proposed simulated design. The array is aimed to be used as a core design sub-unit to form higher order arrays, which can be deployed in satellite applications as its bandwidth covers a considerable fragment of the Ku-band up to 14 GHz. The designed antenna array is easily scalable to provide a reliable performance at other frequency bands to serve numerous applications. An expansion to form higher order arrays is also possible providing that the feed network is redesigned to insure a matched distribution of the feed signals to the new array elements and layout.","","978-1-6654-6948-7","10.1109/TSP55681.2022.9851393","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9851393","Microstrip Antenna Array;Aperture Coupling;Dual Polarization;Ku-Band;Matched Feed Network;Rohacell;Wideband","Antenna measurements;Microstrip antenna arrays;Satellite antennas;Satellites;Array signal processing;Microstrip antennas;Antenna feeds","","1","","17","IEEE","18 Aug 2022","13-15 July 2022","13-15 July 2022","IEEE","IEEE Conferences"
"Real-Time Passive Acoustic Mapping With Enhanced Spatial Resolution in Neuronavigation-Guided Focused Ultrasound for Blood–Brain Barrier Opening","S. Bae; K. Liu; A. N. Pouliopoulos; R. Ji; E. E. Konofagou","Department of Biomedical Engineering, Columbia University, New York, NY, USA; Department of Biomedical Engineering, Columbia University, USA; Department of Biomedical Engineering, Columbia University, USA; Department of Biomedical Engineering, Columbia University, USA; Department of Biomedical Engineering, Columbia University, New York, NY, USA",IEEE Transactions on Biomedical Engineering,"27 Sep 2023","2023","70","10","2874","2885","Objective: Passive acoustic mapping (PAM) provides the spatial information of acoustic energy emitted from microbubbles during focused ultrasound (FUS), which can be used for safety and efficacy monitoring of blood–brain barrier (BBB) opening. In our previous work with a neuronavigation-guided FUS system, only part of the cavitation signal could be monitored in real time due to the computational burden although full-burst analysis is required to detect transient and stochastic cavitation activity. In addition, the spatial resolution of PAM can be limited for a small-aperture receiving array transducer. For full-burst real-time PAM with enhanced resolution, we developed a parallel processing scheme for coherence-factor-based PAM (CF-PAM) and implemented it onto the neuronavigation-guided FUS system using a co-axial phased-array imaging transducer. Methods: Simulation and in-vitro human skull studies were conducted for the performance evaluation of the proposed method in terms of spatial resolution and processing speed. We also carried out real-time cavitation mapping during BBB opening in non-human primates (NHPs). Results: CF-PAM with the proposed processing scheme provided better resolution than that of traditional time-exposure-acoustics PAM with a higher processing speed than that of eigenspace-based robust Capon beamformer, which facilitated the full-burst PAM with the integration time of 10 ms at a rate of 2 Hz. In vivo feasibility of PAM with the co-axial imaging transducer was also demonstrated in two NHPs, showing the advantages of using real-time B-mode and full-burst PAM for accurate targeting and safe treatment monitoring. Significance: This full-burst PAM with enhanced resolution will facilitate the clinical translation of online cavitation monitoring for safe and efficient BBB opening.","1558-2531","","10.1109/TBME.2023.3266952","National Institutes of Health(grant numbers:R01AG038961,R01EB009041,R01EB029338); Focused Ultrasound Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10122125","Cavitation mapping;focused ultrasound therapy;parallel processing;passive acoustic mapping","Transducers;Monitoring;Imaging;Graphics processing units;Real-time systems;Spatial resolution;Instruction sets","Animals;Blood-Brain Barrier;Neuronavigation;Acoustics;Ultrasonography;Ultrasonic Therapy;Microbubbles","32","","68","IEEE","9 May 2023","Oct. 2023","","IEEE","IEEE Journals"
"Topology Optimization of a Wideband Planar Phased Array Element Using Periodic Level Set Functions","C. T. Howard; A. Saad-Falcon; D. W. Landgren; K. W. Allen","Advanced Concepts Laboratory, Georgia Tech Research Institute, Atlanta, GA; School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA; Advanced Concepts Laboratory, Georgia Tech Research Institute, Atlanta, GA; Advanced Concepts Laboratory, Georgia Tech Research Institute, Atlanta, GA",2024 IEEE International Symposium on Phased Array Systems and Technology (ARRAY),"20 Feb 2025","2024","","","1","7","Adding complexity to the radiating surface of a planar phased array has the potential to extend the bandwidth of economical array designs, while allowing relative trade-offs between broadside gain, scan volume, and polarization purity to be more fully explored. This work introduces the use of the periodic level set function (p- Lsf)for antenna arrays, an approach which can describe complex material distributions through only a few continuously variable parameters, and applies it to the optimization of a broadband, single polarization, and unbalanced phased array element. The optimization and resulting element are compared against similar prior optimizations of a fragmented aperture antenna with equivalent bandwidth requirements. Finally, the scan performance of an 18x18 finite array (16x16 driven) with the optimized element is modeled and shown.","","979-8-3503-9214-2","10.1109/ARRAY58370.2024.10880330","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10880330","phased arrays;planar arrays;level set;genetic algorithms;broadband antennas;finite difference methods","Phased arrays;Fabrication;Level set;Ultra wideband antennas;Aperture antennas;Finite element analysis;Complexity theory;Broadband communication;Optimization;Wideband","","1","","17","IEEE","20 Feb 2025","15-18 Oct. 2024","15-18 Oct. 2024","IEEE","IEEE Conferences"
"Identification of Successional Stages and Cover Changes of Tropical Forest Based on Digital Surface Model Analysis","A. Berveglieri; A. M. G. Tommaselli; N. N. Imai; E. A. W. Ribeiro; R. B. Guimarães; E. Honkavaara","Graduation Program in Cartographic Sciences, Department of Cartography, Universidade Estadual Paulista Julio de Mesquita Filho, Presidente Prudente, Brazil; Department of Cartography, Universidade Estadual Paulista Julio de Mesquita Filho, Presidente Prudente, Brazil; Department of Cartography, Universidade Estadual Paulista Julio de Mesquita Filho, Presidente Prudente, Brazil; Catarinense Federal Institute, São Francisco do Sul, Brazil; Department of Geography, Universidade Estadual Paulista Julio de Mesquita Filho, Presidente Prudente, Brazil; Finnish Geospatial Research Institute FGI, Finland",IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,"20 May 2017","2016","9","12","5385","5397","Forests are in a permanent state of change due to natural and anthropogenic processes. Long-term time series analysis makes it possible to reconstruct the forest history and perform a multitemporal analysis on the cause and effect of changes. This paper describes an approach for successional stage classification in a tropical forest based on vertical structure variations. Stereo-photogrammetry and novel image matching methods are used to produce dense digital surface models (DSMs) from optical images (historical and contemporary). An approach was developed to classify the successional stages of trees using local height variations provided by a DSM and image intensity values. Experiments were performed in a semi-deciduous tropical forest fragment located in the West of São Paulo State, Brazil. Six test sample plots and a line transect were established and field surveys were conducted to collect forest variables. These variables were used to characterize and validate five successional classes based on secondary tree species that stratify the forest canopy. The current status of the entire forest fragment was characterized using recent photogrammetric imagery, and a map of historical successional stages was established by analyzing the historical photogrammetric imagery. The investigation demonstrated that the proposed technique can be used to reconstruct the geometric structure of a forest canopy from aerial images. The successional stages can be identified and compared over time using multitemporal photogrammetric imagery and DSMs, which enables an analysis of forest cover changes. The results indicated that the successional stage has changed dramatically during the 50 years period of time.","2151-1535","","10.1109/JSTARS.2016.2606320","São Paulo Research Foundation (FAPESP)(grant numbers:2012/23259-9,2013/50426-4,2014/05033-7); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7572061","Forestry;image texture analysis;photography;remote sensing;vegetation mapping","Remote sensing;Vegetation mapping;Laser radar;Optical imaging;Optical sensors;Vegetation;Image reconstruction","","18","","48","IEEE","20 Sep 2016","Dec. 2016","","IEEE","IEEE Journals"
"Radio Propagation Calculation: A Technique Using 3D Fresnel Zones for Decimeter Radio Waves on Lidar Data","A. Osterman; P. Ritosa",NA; NA,IEEE Antennas and Propagation Magazine,"4 Dec 2019","2019","61","6","31","43","This article discusses the Fresnel radio tool (FRT) model for radio-coverage prediction based on the Fresnel-zone calculation. The 3D Fresnel zones are calculated from the transmitter (Tx) source to each cell on a raster digital map. For numerical calculation purposes, Fresnel zones are cross sectioned to a finite number of fragments. The attenuation and phase shift of each segment can be adjusted according to the obstacle type. At the target receiver (Rx) point, contributions from each fragment, represented by complex numbers, are summed and converted to a signal strength.","1558-4143","","10.1109/MAP.2019.2943312","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8869748","","Fresnel reflection;Antennas;Mathematical model;Meters;Ellipsoids;Diffraction;Radio communication","","5","","22","IEEE","16 Oct 2019","Dec. 2019","","IEEE","IEEE Magazines"
